"","Authors","Title","Year","Source","grp"
"69007","Zhao, Zheng-Dong; Yang, Wen Z.; Gao, Cuicui; Fu, Xin; Zhang, Wen; Zhou, Qian; Chen, Wanpeng; Ni, Xinyan; Lin, Jun-Kai; Yang, Juan; Xu, Xiao-Hong; Shen, Wei L.","a hypothalamic circuit that controls body temperature",2017,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","An_T_primary"
"69008","Mouradian, Gary C., Jr.; Liu, Pengyuan; Hodges, Matthew R.","raphe gene expression changes implicate immune-related functions in ventilatory plasticity following carotid body denervation in rats",2017,"EXPERIMENTAL NEUROLOGY","An_T_primary"
"69018","Cusick, Kathleen D.; Wetzel, Randall K.; Minkin, Steven C., Jr.; Dodani, Sheel C.; Wilhelm, Steven W.; Sayler, Gary S.","paralytic shellfish toxins inhibit copper uptake in chlamydomonas reinhardtii",2013,"ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","An_T_primary"
"69019","Toniolo, Alice; Warden, Erica Alessia; Nassi, Alberto; Cignarella, Andrea; Bolego, Chiara","regulation of sirt1 in vascular smooth muscle cells from streptozotocin-diabetic rats",2013,"PLOS ONE","An_T_primary"
"69032","Woodruff, Michael L.; Janisch, Kerstin M.; Peshenko, Igor V.; Dizhoor, Alexander M.; Tsang, Stephen H.; Fain, Gordon L.","modulation of phosphodiesterase6 turnoff during background illumination in mouse rod photoreceptors",2008,"JOURNAL OF NEUROSCIENCE","An_T_primary"
"69033","Collis, Spencer J.; Boulton, Simon J.","emerging links between the biological clock and the dna damage response",2007,"CHROMOSOMA","An_T_primary"
"69034","Marechal, Amandine; Mattioli, Tony A.; Stuehr, Dennis J.; Santolini, Jerome","activation of peroxynitrite by inducible nitric-oxide synthase - a direct source of nitrative stress",2007,"JOURNAL OF BIOLOGICAL CHEMISTRY","An_T_primary"
"69042","Chapman, MD; Wood, RA","the role and remediation allergens in of animal allergic diseases",2001,"JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY","An_T_primary"
"69052","GAUTIER, H; BONORA, M","ventilatory response to co2 and hypoxia during cold-exposure in awake rats",1995,"RESPIRATION PHYSIOLOGY","An_T_primary"
"69063","Certain, Gregoire; Jorgensen, Lis Lindahl; Christel, Isadora; Planque, Benjamin; Bretagnolle, Vincent","mapping the vulnerability of animal community to pressure in marine systems: disentangling pressure types and integrating their impact from the individual to the community level",2015,"ICES JOURNAL OF MARINE SCIENCE","An_T_primary"
"69064","Saraee, Mohammad Hossein Alimohammadi; Seidavi, Alireza; Dadashbeiki, Mohammad; Laudadio, Vito; Tufarelli, Vincenzo","effect of dietary supplementation with different levels of green tea powder and fish oil or their combination on carcass characteristics in broiler chickens",2014,"PAKISTAN JOURNAL OF ZOOLOGY","An_T_primary"
"69080","Calabrese, EJ; Blain, R","the occurrence of hormetic dose responses in the toxicological literature, the hormesis database: an overview",2005,"TOXICOLOGY AND APPLIED PHARMACOLOGY","An_T_primary"
"69090","JAMROZ, D; WILICZKIEWICZ, A; ORDA, J; SKORUPINSKA, J","ileal and postileal fermentation of cereal carbohydrates in chicken and duck broilers",1994,"WIENER TIERARZTLICHE MONATSSCHRIFT","An_T_primary"
"69098","Beuzer, Paolo; Quivy, Jean-Pierre; Almouzni, Genevieve","establishment of a replication fork barrier following induction of dna binding in mammalian cells",2014,"CELL CYCLE","An_T_primary"
"69104","Fujigaki, Hidetsugu; Seishima, Mitsuru; Saito, Kuniaki","posttranslational modification of indoleamine 2,3-dioxygenase",2012,"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","An_T_primary"
"69105","Crippa, Stefania; Cassano, Marco; Sampaolesi, Maurilio","role of mirnas in muscle stem cell biology: proliferation, differentiation and death",2012,"CURRENT PHARMACEUTICAL DESIGN","An_T_primary"
"69110","Hong, Lewis Z.; Li, Jun; Schmidt-Kuentzel, Anne; Warren, Wesley C.; Barsh, Gregory S.","digital gene expression for non-model organisms",2011,"GENOME RESEARCH","An_T_primary"
"69115","McPhee, M. Elsbeth; Segal, Andrea; Johnston, Robert E.","hamsters use predator odors as indirect cues of predation risk",2010,"ETHOLOGY","An_T_primary"
"69125","Angelone, T; Goumon, Y; Cerra, MC; Metz-Boutigue, MH; Aunis, D; Tota, B","the emerging cardioinhibitory role of the hippocampal cholinergic neurostimulating peptide",2006,"JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS","An_T_primary"
"69126","Chapovetsky, V; Katz, U","hsp expression in toad red blood cells is unrelated to changes in ambient temperature",2005,"ITALIAN JOURNAL OF ZOOLOGY","An_T_primary"
"69138","Parodi, AJ","the quality control of glycoprotein folding in the endoplasmic reticulum, a trip from trypanosomes to mammals",1998,"BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH","An_T_primary"
"69140","Miserocchi, G; Poskurica, BH; delFabbro, M; Crisafulli, B","pulmonary interstitial pressure in premature rabbits",1995,"RESPIRATION PHYSIOLOGY","An_T_primary"
"69144","Giorli, Giacomo; Neuheimer, Anna; Au, Whitlow","spatial variation of deep diving odontocetes' occurrence around a canyon region in the ligurian sea as measured with acoustic techniques",2016,"DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS","An_T_primary"
"69149","Diete, Rebecca L.; Meek, Paul D.; Dickman, Christopher R.; Leung, Luke K. -P.","ecology and conservation of the northern hopping-mouse (notomys aquilo)",2016,"AUSTRALIAN JOURNAL OF ZOOLOGY","An_T_primary"
"69152","Raoul, F.; Hegglin, D.; Giraudoux, P.","trophic ecology, behaviour and host population dynamics in echinococcus multilocularis transmission",2015,"VETERINARY PARASITOLOGY","An_T_primary"
"69154","Le Douarin, Nicole M.","ethical problems raised by new reproductive biotechnologies and stem cells",2015,"COMPTES RENDUS BIOLOGIES","An_T_primary"
"69158","Carver, Koryn A.; Lourim, David; Tryba, Andrew K.; Harder, David R.","rhythmic expression of cytochrome p450 epoxygenases cyp4x1 and cyp2c11 in the rat brain and vasculature",2014,"AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY","An_T_primary"
"69161","Snijder, Eric J.; Kikkert, Marjolein; Fang, Ying","arterivirus molecular biology and pathogenesis",2013,"JOURNAL OF GENERAL VIROLOGY","An_T_primary"
"69163","Defour, Aurelia; Dessalle, Kevin; Perez, Andrea Castro; Poyot, Thomas; Castells, Josiane; Gallot, Yann Simon; Durand, Christine; Euthine, Vanessa; Gu, Yansong; Bechet, Daniel; Peinnequin, Andre; Lefai, Etienne; Freyssenet, Damien","sirtuin 1 regulates srebp-1c expression in a lxr-dependent manner in skeletal muscle",2012,"PLOS ONE","An_T_primary"
"69167","Metzler-Zebeli, Barbara U.; Gaenzle, Michael G.; Mosenthin, Rainer; Zijlstra, Ruurd T.","oat beta-glucan and dietary calcium and phosphorus differentially modify intestinal expression of proinflammatory cytokines and monocarboxylate transporter 1 and cecal morphology in weaned pigs",2012,"JOURNAL OF NUTRITION","An_T_primary"
"69168","Helfer, Gisela; Ross, Alexander W.; Russell, Laura; Thomson, Lynn M.; Shearer, Kirsty D.; Goodman, Timothy H.; McCaffery, Peter J.; Morgan, Peter J.","photoperiod regulates vitamin a and wnt/beta-catenin signaling in f344 rats",2012,"ENDOCRINOLOGY","An_T_primary"
"69169","Terakawa, Jumpei; Wakitani, Shoichi; Sugiyama, Makoto; Inoue, Naoko; Ohmori, Yasushige; Kiso, Yasuo; Hosaka, Yoshinao Z.; Hondo, Eiichi","embryo implantation is blocked by intraperitoneal injection with anti-lif antibody in mice",2011,"JOURNAL OF REPRODUCTION AND DEVELOPMENT","An_T_primary"
"69176","Olofsson, Louise E.; Pierce, Andrew A.; Xu, Allison W.","functional requirement of agrp and npy neurons in ovarian cycle-dependent regulation of food intake",2009,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","An_T_primary"
"69178","Grammatopoulos, D. K.","placental corticotrophin-releasing hormone and its receptors in human pregnancy and labour: still a scientific enigma",2008,"JOURNAL OF NEUROENDOCRINOLOGY","An_T_primary"
"69191","Betoulle, S; Etienne, JC; Vernet, G","in vivo and in vitro modulation of carp (cyprinus carpio l.) phagocyte oxidative burst activity by gallium",2002,"JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES","An_T_primary"
"69210","Prowse, Thomas A. A.; Johnson, Christopher N.; Bradshaw, Corey J. A.; Brook, Barry W.","an ecological regime shift resulting from disrupted predator-prey interactions in holocene australia",2014,"ECOLOGY","An_T_primary"
"69215","Buerzle, Marc; Suzuki, Yoshiro; Ackermann, Daniel; Miyazaki, Hiroki; Maeda, Nobuyo; Clemencon, Benjamin; Burrier, Robert; Hediger, Matthias A.","the sodium-dependent ascorbic acid transporter family slc23",2013,"MOLECULAR ASPECTS OF MEDICINE","An_T_primary"
"69221","Butler, J. E.; Lager, K. M.; Splichal, I.; Francis, D.; Kacskovics, I.; Sinkora, M.; Wertz, N.; Sun, J.; Zhao, Y.; Brown, W. R.; DeWald, R.; Dierks, S.; Muyidermans, S.; Lunney, J. K.; McCray, P. B.; Rogers, C. S.; Welsh, M. J.; Navarro, P.; Klobasa, F.; Habe, F.; Ramsoondar, J.","the piglet as a model for b cell and immune system development",2009,"VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY","An_T_primary"
"69226","Heidbreder, CA; Gardner, EL; Xi, ZX; Thanos, PK; Mugnaini, M; Hagan, JJ; Ashby, CR","the role of central dopamine d-3 receptors in drug addiction: a review of pharmacological evidence",2005,"BRAIN RESEARCH REVIEWS","An_T_primary"
"69233","Linden, A","nanc neural control of airway smooth muscle tone",1996,"GENERAL PHARMACOLOGY","An_T_primary"
"69234","PARSONS, CH; ROGERS, LJ","role of the tectal and posterior commissures in lateralization of the avian brain",1993,"BEHAVIOURAL BRAIN RESEARCH","An_T_primary"
"69245","Mora, Cordula V.; Acerbi, Merissa L.; Bingman, Verner P.","conditioned discrimination of magnetic inclination in a spatial-orientation arena task by homing pigeons (columba livia)",2014,"JOURNAL OF EXPERIMENTAL BIOLOGY","An_T_primary"
"69254","Louzao, M.; Navarro, J.; Forero, M. G.; Igual, J. M.; Genovart, M.; Hobson, K. A.; Oro, D.","exploiting the closest production area: geographical segregation of foraging grounds in a critically endangered seabird",2011,"MARINE ECOLOGY PROGRESS SERIES","An_T_primary"
"69257","Wang, Decheng; Liu, Yufeng; She, Ruiping; Xu, Jingjing; Liu, Liqiang; Xiong, Jinmao; Yang, Yurong; Sun, Quan; Peng, Kaisong","reduced mucosal injury of spf chickens by mast cell stabilization after infection with very virulent infectious bursal disease virus",2009,"VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY","An_T_primary"
"69271","Loeb, SC; Hooper, RG","an experimental test of interspecific competition for red-cockaded woodpecker cavities",1997,"JOURNAL OF WILDLIFE MANAGEMENT","An_T_primary"
"69277","Umar, S.; Shah, M. A. A.; Munir, M. T.; Yaqoob, M.; Fiaz, M.; Anjum, S.; Kaboudi, K.; Bouzouaia, M.; Younus, M.; Nisa, Q.; Iqbal, M.; Umar, W.","synergistic effects of thymoquinone and curcumin on immune response and anti-viral activity against avian influenza virus (h9n2) in turkeys",2016,"POULTRY SCIENCE","An_T_primary"
"69279","Skov, Henrik; Heinanen, Stefan; Thaxter, Chris B.; Williams, Adrian E.; Lohier, Sabine; Banks, Alex N.","real-time species distribution models for conservation and management of natural resources in marine environments",2016,"MARINE ECOLOGY PROGRESS SERIES","An_T_primary"
"69286","Templeton, Christopher N.; Mann, Nigel I.; Rios-Chelen, Alejandro A.; Quiros-Guerrero, Esmeralda; Macias Garcia, Constantino; Slater, Peter J. B.","an experimental study of duet integration in the happy wren, pheugopedius felix",2013,"ANIMAL BEHAVIOUR","An_T_primary"
"69290","Olobatoke, R. Y.; Mulugeta, S. D.","the effect of dietary garlic powder and a low temperature on the physical quality of stored eggs",2012,"SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCE","An_T_primary"
"69296","McClure, Erin A.; Saulsgiver, Kathryn A.; Wynne, Clive D. L.","aba chronic dosing of d-amphetamine produces differential drug effects in two variants of a temporal discrimination procedure in pigeons",2009,"BEHAVIOURAL PHARMACOLOGY","An_T_primary"
"69298","Hao, Y. -X.; Yang, J. -M.; He, C.; Liu, Q.; McAllister, Tim A.","reduced serologic response to avian influenza vaccine in specific-pathogen-free chicks inoculated with cryptosporidium baileyi",2008,"AVIAN DISEASES","An_T_primary"
"69311","Jang, Jin-Wook; Lee, Chung-Young; Kim, Il-Hwan; Choi, Jun-Gu; Lee, Youn-Jeong; Yuk, Seong-Su; Lee, Ji-Ho; Song, Chang-Seon; Kim, Jae-Hong; Kwon, Hyuk-Joon","optimized clade 2.3.2.1c h5n1 recombinant-vaccine strains against highly pathogenic avian influenza",2017,"JOURNAL OF VETERINARY SCIENCE","An_T_primary"
"69320","Yunus, A. W.; Boehm, J.","temporary modulation of responses to common vaccines and serum cation status in broilers during exposure to low doses of aflatoxin b-1",2013,"POULTRY SCIENCE","An_T_primary"
"69329","Meitzen, John; Thompson, Christopher K.; Choi, Heejung; Perkel, David J.; Brenowitz, Eliot A.","time course of changes in gambel's white-crowned sparrow song behavior following transitions in breeding condition",2009,"HORMONES AND BEHAVIOR","An_T_primary"
"69331","Murphy, Matthew S.; Cook, Robert G.","absolute and relational control of a sequential auditory discrimination by pigeons (columba livia)",2008,"BEHAVIOURAL PROCESSES","An_T_primary"
"69333","Kitai, Yoko; Shoda, Mizue; Kondo, Takashi; Konishi, Eiji","epitope-blocking enzyme-linked immunosorbent assay to differentiate west nile virus from japanese encephalitis virus infections in equine sera",2007,"CLINICAL AND VACCINE IMMUNOLOGY","An_T_primary"
"69335","Hyrenbach, KD; Keiper, C; Allen, SG; Ainley, DG; Anderson, DJ","use of marine sanctuaries by far-ranging predators: commuting flights to the california current system by breeding hawaiian albatrosses",2006,"FISHERIES OCEANOGRAPHY","An_T_primary"
"69337","Cabezas-Diaz, S; Virgos, E; Villafuerte, R","reproductive performance changes with age and laying experience in the red-legged partridge alectoris rufa",2005,"IBIS","An_T_primary"
"69341","Gehrt, SD; Hubert, GF; Ellis, JA","long-term population trends of raccoons in illinois",2002,"WILDLIFE SOCIETY BULLETIN","An_T_primary"
"69345","Lopez-Bote, CJ; Gray, JI; Gomaa, EA; Flegal, CJ","effect of dietary administration of oil extracts from rosemary and sage on lipid oxidation in broiler meat",1998,"BRITISH POULTRY SCIENCE","An_T_primary"
"69347","Zyla, K.; Mika, M.; Dulinski, R.; Swiatkiewicz, S.; Koreleski, J.; Pustkowiak, H.; Piironen, J.","effects of inositol, inositol-generating phytase b applied alone, and in combination with 6-phytase a to phosphorus-deficient diets on laying performance, eggshell quality, yolk cholesterol, and fatty acid deposition in laying hens",2012,"POULTRY SCIENCE","An_T_primary"
"69348","Corrigan, A.; Corcionivoschi, N.; Murphy, R. A.","effect of yeast mannan-rich fractions on reducing campylobacter colonization in broiler chickens",2017,"JOURNAL OF APPLIED POULTRY RESEARCH","An_T_primary"
"69355","Kobori, Hiromi; Dickinson, Janis L.; Washitani, Izumi; Sakurai, Ryo; Amano, Tatsuya; Komatsu, Naoya; Kitamura, Wataru; Takagawa, Shinichi; Koyama, Kazuo; Ogawara, Takao; Miller-Rushing, A. J.","citizen science: a new approach to advance ecology, education, and conservation",2016,"ECOLOGICAL RESEARCH","An_T_primary"
"69358","Kaestner, Julia; Saluz, Hans Peter; Haenel, Frank","identification of in vivo-induced bacterial protein antigens during calf infection with chlamydia psittaci",2015,"INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY","An_T_primary"
"69368","Perez-Rodriguez, Lorenzo; Mougeot, Francois; Alonso-Alvarez, Carlos","carotenoid-based coloration predicts resistance to oxidative damage during immune challenge",2010,"JOURNAL OF EXPERIMENTAL BIOLOGY","An_T_primary"
"69370","Wentworth, B.; Cigan, J.; Schaaf, T.","tolerance of japanese quail embryos and young chicks to hypothermia",2009,"POULTRY SCIENCE","An_T_primary"
"69375","Lutman, P. J. W.; Berry, K. J.; Freeman, S. E.","seed production and subsequent seed germination of senecio vulgaris (groundsel) grown alone or in autumn-sown crops",2008,"WEED RESEARCH","An_T_primary"
"69376","Yerturk, M.; Avci, M.; Ipek, H.","transport stress and alleviating its effect by supplemental copper and zinc in laying quails",2008,"JOURNAL OF ANIMAL AND VETERINARY ADVANCES","An_T_primary"
"69379","Sundar, K. S. Gopi","flock size, density and habitat selection of four large waterbirds species in an agricultural landscape in uttar pradesh, india: implications for management",2006,"WATERBIRDS","An_T_primary"
"69381","Rocke, TE; Smith, SR; Miyamoto, A; Shadduck, DJ","a serotype-specific polymerase chain reaction for identification of pasteurella multocida serotype 1",2002,"AVIAN DISEASES","An_T_primary"
"69391","Gekas, Nikos; Meso, Andrew I.; Masson, Guillaume S.; Mamassian, Pascal","a normalization mechanism for estimating visual motion across speeds and scales",2017,"CURRENT BIOLOGY","An_T_primary"
"69394","Kohn, Andrea B.; Sanford, Rachel S.; Yoshida, Masa-aki; Moroz, Leonid L.","parallel evolution and lineage-specific expansion of rna editing in ctenophores",2015,"INTEGRATIVE AND COMPARATIVE BIOLOGY","An_T_primary"
"69400","Lam, Woei C.; Gerik, Kimberly J.; Lodge, Jennifer K.","role of cryptococcus neoformans rho1 gtpases in the pkc1 signaling pathway in response to thermal stress",2013,"EUKARYOTIC CELL","An_T_primary"
"69403","Wen, Gaiping; Kuehne, Hagen; Rauer, Christine; Ringseis, Robert; Eder, Klaus","mouse gamma-butyrobetaine dioxygenase is regulated by peroxisome proliferator-activated receptor alpha through a ppre located in the proximal promoter",2011,"BIOCHEMICAL PHARMACOLOGY","An_T_primary"
"69416","Mohn, CE; Fernandez-Solari, J; De Laurentiis, A; Prestifilippo, JP; de la Cal, C; Funk, R; Bornstein, SR; McCann, SM; Rettori, V","the rapid release of corticosterone from the adrenal induced by acth is mediated by nitric oxide acting by prostaglandin e-2",2005,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","An_T_primary"
"69420","O'Halloran, KD; McGuire, M; O'Hare, T; MacDermott, M; Bradford, A","upper airway emg responses to acute hypoxia and asphyxia are impaired in streptozotocin-induced diabetic rats",2003,"RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY","An_T_primary"
"69421","Muller, CSG; Huff, T; Hannappel, E","reduction of thymosin beta(4) and actin in hl60 cells during apoptosis is preceded by a decrease of their mrnas",2003,"MOLECULAR AND CELLULAR BIOCHEMISTRY","An_T_primary"
"69422","Rachel, RA; Dolen, G; Hayes, NL; Lu, A; Erskine, L; Nowakowski, RS; Mason, CA","spatiotemporal features of early neuronogenesis differ in wild-type and albino mouse retina",2002,"JOURNAL OF NEUROSCIENCE","An_T_primary"
"69427","TAYLOR, CG; BRAY, TM","effect of hyperoxia on oxygen free-radical defense enzymes in the lung of zinc-deficient rats",1991,"JOURNAL OF NUTRITION","An_T_primary"
"69428","Ying, ShiJia; Guo, JiaJia; Dai, ZiChun; Zhu, HuanXi; Yu, JianNing; Ma, WeiMing; Li, Jiayi; Akhtar, Muhammad Faheem; Shi, ZhenDan","time course effect of lipopolysaccharide on toll-like receptors expression and steroidogenesis in the chinese goose ovary",2017,"REPRODUCTION","An_T_primary"
"69440","O'Neill, H. V. Masey; White, G. A.; Li, D.; Bedford, M. R.; Htoo, J. K.; Wiseman, J.","influence of the in vivo method and basal dietary ingredients employed in the determination of the amino acid digestibility of wheat distillers dried grains with solubles in broilers",2014,"POULTRY SCIENCE","An_T_primary"
"69465","Eeckhaut, Venessa; Wang, Jun; Van Parys, Alexander; Haesebrouck, Freddy; Joossens, Marie; Falony, Gwen; Raes, Jeroen; Ducatelle, Richard; Van Immerseel, Filip","the probiotic butyricicoccus pullicaecorum reduces feed conversion and protects from potentially harmful intestinal microorganisms and necrotic enteritis in broilers",2016,"FRONTIERS IN MICROBIOLOGY","An_T_primary"
"69469","Koppenol, Astrid; Delezie, Evelyne; Parmentier, Henk K.; Buyse, Johan; Everaert, Nadia","limited evidence for trans-generational effects of maternal dietary supplementation with omega-3 fatty acids on immunity in broiler chickens",2015,"VETERINARY JOURNAL","An_T_primary"
"69481","Kefali, Serpil; Toker, N. Y.","effects of probiotics on some acute phase proteins in broilers exposed to salmonella typhimurium lipopolysaccharides",2006,"ARCHIV FUR GEFLUGELKUNDE","An_T_primary"
"69488","Leech, DI; Hartley, IR; Stewart, IRK; Griffith, SC; Burke, T","no effect of parental quality or extrapair paternity on brood sex ratio in the blue tit (parus caeruleus)",2001,"BEHAVIORAL ECOLOGY","An_T_primary"
"69501","Manafi, Milad","comparison study of a natural non-antibiotic growth promoter and a commercial probiotic on growth performance, immune response and biochemical parameters of broiler chicks",2015,"JOURNAL OF POULTRY SCIENCE","An_T_primary"
"69507","Hashemipour, H.; Kermanshahi, H.; Golian, A.; Veldkamp, T.","effect of thymol and carvacrol feed supplementation on performance, antioxidant enzyme activities, fatty acid composition, digestive enzyme activities, and immune response in broiler chickens",2013,"POULTRY SCIENCE","An_T_primary"
"69516","Lloyd, Penn; Taylor, W. Andrew; du Plessis, Morne A.; Martin, Thomas E.","females increase reproductive investment in response to helper-mediated improvements in allo-feeding, nest survival, nestling provisioning and post-fledging survival in the karoo scrub-robin cercotrichas coryphaeus",2009,"JOURNAL OF AVIAN BIOLOGY","An_T_primary"
"69526","Poysa, H","conspecific nest parasitism is associated with inequality in nest predation risk in the common goldeneye (bucephala clangula)",1999,"BEHAVIORAL ECOLOGY","An_T_primary"
"69528","Brown, RE; Murdoch, T; Murphy, PR; Moger, WH","hormonal responses of male gerbils to stimuli from their mate and pups",1995,"HORMONES AND BEHAVIOR","An_T_primary"
"69530","DENBOW, DM","peripheral regulation of food-intake in poultry",1994,"JOURNAL OF NUTRITION","An_T_primary"
"69541","Loganathan, R.; Shamsudeen, P.; Mani, K.; Edwin, S. C.; Rajendran, K.","utilization of ghee residue in the diet of broiler chicken",2015,"ANIMAL NUTRITION AND FEED TECHNOLOGY","An_T_primary"
"69542","Chenot, Julie; Affre, Laurence; Passetti, Aurelie; Buisson, Elise","consequences of iceplant (carpobrotus) invasion on the vegetation and seed bank structure on a mediterranean island: response elements for their local eradication",2014,"ACTA BOTANICA GALLICA","An_T_primary"
"69543","LeBlanc, Amy K.; Peremans, Kathelijne","pet and spect imaging in veterinary medicine",2014,"SEMINARS IN NUCLEAR MEDICINE","An_T_primary"
"69547","Sverdlova, Nina S.; Lambertz, Markus; Witzel, Ulrich; Perry, Steven F.","boundary conditions for heat transfer and evaporative cooling in the trachea and air sac system of the domestic fowl: a two-dimensional cfd analysis",2012,"PLOS ONE","An_T_primary"
"69548","Bhanja, Subrat K.; Mandal, Asit Baran; Agarwal, Sushil K.; Majumdar, Samir","modulation of post hatch-growth and immunocompetence through in ovo injection of limiting amino acids in broiler chickens",2012,"INDIAN JOURNAL OF ANIMAL SCIENCES","An_T_primary"
"69559","Golding, Y; Ennos, R; Sullivan, M; Edmunds, M","hoverfly mimicry deceives humans",2005,"JOURNAL OF ZOOLOGY","An_T_primary"
"69582","Alladi, PA; Roy, T; Singh, N; Wadhwa, S","developmentally regulated expression of c-fos and c-jun in the brainstem auditory nuclei of gallus domesticus is modified by prenatal auditory enrichment",2005,"JOURNAL OF NEUROBIOLOGY","An_T_primary"
"69584","Jones, IL; Hunter, FM; Robertson, GJ","annual adult survival of least auklets (aves, alcidae) varies with large-scale climatic conditions of the north pacific ocean",2002,"OECOLOGIA","An_T_primary"
"69585","Du, M; Ahn, DU; Nam, KC; Sell, JL","volatile profiles and lipid oxidation of irradiated cooked chicken meat from laying hens fed diets containing conjugated linoleic acid",2001,"POULTRY SCIENCE","An_T_primary"
"69595","Field, Maxwell; Gehring, Thomas M.","physical, human disturbance, and regional social factors influencing common loon occupancy and reproductive success",2015,"CONDOR","An_T_primary"
"69605","Anderson, K. E.; Jones, D. R.","effect of genetic selection on growth parameters and tonic immobility in leghorn pullets",2012,"POULTRY SCIENCE","An_T_primary"
"69620","CLARKE, JP; FERKET, PR; ELKIN, RG; MCDANIEL, CD; MCMURTRY, JP; FREED, M; KRUEGER, KK; WATKINS, BA; HESTER, PY","early dietary-protein restriction and intermittent lighting .1. effects on lameness and performance of male turkeys",1993,"POULTRY SCIENCE","An_T_primary"
"69621","KASSERRA, CE; JONES, DR","hyperosmolality alters the ventilatory response to acute hypercapnia and hypoxia",1993,"RESPIRATION PHYSIOLOGY","An_T_primary"
"69629","Mosavi, Seyedeh Zahra; Shahsavandi, Shahla; Ebrahimi, Mohammad Majid; Hatami, Ali Reza; Sadeghi, Kaveh; Shahivandi, Hassan","necrotic response to low pathogenic h9n2 influenza virus in chicken hepatoma cells",2015,"JUNDISHAPUR JOURNAL OF MICROBIOLOGY","An_T_primary"
"69634","Benito, Maria M.; Gonzalez-Solis, Jacob; Becker, Peter H.","carotenoid supplementation and sex-specific trade-offs between colouration and condition in common tern chicks",2011,"JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMIC AND ENVIRONMENTAL PHYSIOLOGY","An_T_primary"
"69637","Torras, O.; Martin-Queller, E.; Saura, S.","relating landscape structure, environment and management to biodiversity indicators estimated from forest inventory data in catalonia (ne spain)",2009,"INVESTIGACION AGRARIA-SISTEMAS Y RECURSOS FORESTALES","An_T_primary"
"69638","Swaggerty, Christina L.; Pevzner, Igal Y.; He, Haiqi; Genovese, Kenneth J.; Nisbet, David J.; Kaiser, Pete; Kogut, Michael H.","selection of broilers with improved innate immune responsiveness to reduce on-farm infection by foodborne pathogens",2009,"FOODBORNE PATHOGENS AND DISEASE","An_T_primary"
"69665","East, I. J.","adoption of biosecurity practices in the australian poultry industries",2007,"AUSTRALIAN VETERINARY JOURNAL","An_T_primary"
"69666","Florou-Paneri, P.; Giannenas, I.; Christaki, E.; Govaris, A.; Botsoglou, N.","performance of chickens and oxidative stability of the produced meat as affected by feed supplementation with oregano, vitamin c, vitamin e and their combinations",2006,"ARCHIV FUR GEFLUGELKUNDE","An_T_primary"
"69667","Barry, Dwight; Fischer, Richard A.; Hoffman, Karl W.; Barry, Tami; Zimmerman, Earl G.; Dickson, Kenneth L.","assessment of habitat values for indicator species and avian communities in a riparian forest",2006,"SOUTHEASTERN NATURALIST","An_T_primary"
"69668","Oviedo-Rondon, EO; Clemente-Hernandez, S; Williams, P; Losa, R","responses of coccidia-vaccinated broilers to essential oil blends supplementation up to forty-nine days of age",2005,"JOURNAL OF APPLIED POULTRY RESEARCH","An_T_primary"
"69671","Brush, AH","evolving a protofeather and feather diversity",2000,"AMERICAN ZOOLOGIST","An_T_primary"
"69675","Meddle, SL; Follett, BK","photoperiodically driven changes in fos expression within the basal tuberal hypothalamus and median eminence of japanese quail",1997,"JOURNAL OF NEUROSCIENCE","An_T_primary"
"69683","Melegy, T.; Khaled, N. F.; El-Bana, R.; Abdellatif, H.","dietary fortification of a natural biosurfactant, lysolecithin in broiler",2010,"AFRICAN JOURNAL OF AGRICULTURAL RESEARCH","An_T_primary"
"69688","Manwar, Satish Jagannath; Mandal, Asit Baran","effect of high moisture storage of pearl millet (pennisetum typhoides) with or without feed enzymes on growth and nutrient utilization in broiler chickens",2009,"ANIMAL SCIENCE JOURNAL","An_T_primary"
"69689","Stone, Christine; Kathuria, Amrit; Carney, Catherine; Hunter, John","forest canopy health and stand structure associated with bell miners (manorina melanophrys) on the central coast of new south wales",2008,"AUSTRALIAN FORESTRY","An_T_primary"
"69690","Chen, Yu; Sible, Jill C.; McNabb, F. M. Anne","effects of maternal exposure to ammonium perchlorate on thyroid function and the expression of thyroid-responsive genes in japanese quail embryos",2008,"GENERAL AND COMPARATIVE ENDOCRINOLOGY","An_T_primary"
