"","Authors","Title","Year","Source","grp"
"61714","Stanisic, J","land snails and dry vine thickets in queensland: using museum invertebrate collections in conservation",1999,"TRANSACTIONS OF THE ROYAL ZOOLOGICAL SOCIETY OF NEW SOUTH WALES","A_D_primary"
"61715","Peppe, A; Stanzione, P; Pierantozzi, M; Semprini, R; Bassi, A; Santilli, AM; Formisano, R; Piccolino, M; Bernardi, G","does pattern electroretinogram spatial tuning alteration in parkinson's disease depend on motor disturbances or retinal dopaminergic loss?",1998,"ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY","A_D_primary"
"61719","Raj, Bushra; Irimia, Manuel; Braunschweig, Ulrich; Sterne-Weiler, Timothy; O'Hanlon, Dave; Lin, Zhen-Yuan; Chen, Ginny I.; Easton, Laura E.; Ule, Jernej; Gingras, Anne-Claude; Eyras, Eduardo; Blencowe, Benjamin J.","a global regulatory mechanism for activating an exon network required for neurogenesis",2014,"MOLECULAR CELL","A_D_primary"
"61725","Watanabe, S; Kaneko, T; Aida, K","aquaporin-3 expressed in the basolateral membrane of gill chloride cells in mozambique tilapia oreochromis mossambicus adapted to freshwater and seawater",2005,"JOURNAL OF EXPERIMENTAL BIOLOGY","A_D_primary"
"61734","Chen, Chunhong; Stedman, Aline; Havis, Emmanuelle; Anselme, Isabelle; Onichtchouk, Daria; Giudicelli, Francois; Schneider-Maunoury, Sylvie","initiation of cyp26a1 expression in the zebrafish anterior neural plate by a novel cis-acting element",2016,"PLOS ONE","A_D_primary"
"61739","Izzi, L.; Charron, F.","midline axon guidance and human genetic disorders",2011,"CLINICAL GENETICS","A_D_primary"
"61744","Vilhais-Neto, Goncalo C.; Maruhashi, Mitsuji; Smith, Karen T.; Vasseur-Cognet, Mireille; Peterson, Andrew S.; Workman, Jerry L.; Pourquie, Olivier","rere controls retinoic acid signalling and somite bilateral symmetry",2010,"NATURE","A_D_primary"
"61748","Saito, Katsuharu; Yoshikawa, Makoto; Yano, Koji; Miwa, Hiroki; Uchida, Hisaki; Asamizu, Erika; Sato, Shusei; Tabata, Satoshi; Imaizumi-Anraku, Haruko; Umehara, Yosuke; Kouchi, Hiroshi; Murooka, Yoshikatsu; Szczyglowski, Krzysztof; Downie, J. Allan; Parniske, Martin; Hayashi, Makoto; Kawaguchi, Masayoshi","nucleoporin85 is required for calcium spiking, fungal and bacterial symbioses, and seed production in lotus japonicus",2007,"PLANT CELL","A_D_primary"
"61755","SCOTT, JC; MCMANUS, DP","the random amplification of polymorphic dna can discriminate species and strains of echinococcus",1994,"TROPICAL MEDICINE AND PARASITOLOGY","A_D_primary"
"61758","Agarwal, Ankita; Parida, Manmohan; Dash, Paban Kumar","impact of transmission cycles and vector competence on global expansion and emergence of arboviruses",2017,"REVIEWS IN MEDICAL VIROLOGY","A_D_primary"
"61759","Mendoza, Arturo; Hollenberg, Anthony N.","new insights into thyroid hormone action",2017,"PHARMACOLOGY & THERAPEUTICS","A_D_primary"
"61767","Lima, I.; Peck, M. R.; Rendon-Von Osten, J.; Soares, A. Mn. M.; Guilhermino, L.; Rotchell, J. M.","ras gene in marine mussels: a molecular level response to petrochemical exposure",2008,"MARINE POLLUTION BULLETIN","A_D_primary"
"61783","Marchamalo, Miguel; Bejarano, Maria-Dolores; de Jalon, Diego Garcia; Marin, Ruben Martinez","fish habitat characterization and quantification using lidar and conventional topographic information in river survey - art. no. 67420l",2007,"PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE)","A_D_primary"
"61784","Bentley, GE; Brenowitz, EA","three-dimensional analysis of avian song control nuclei",2002,"JOURNAL OF NEUROSCIENCE METHODS","A_D_primary"
"61797","Spada, RGM; da Silva, D; Abdel-Hamid, AZ; Sobral-Hamaguchi, SS; Zuim, NRB; Zanotti-Magalhaes, EM; Magalhaes, LA; Ribeiro-Paes, JT","genetic markers between biomphalaria glabrata snails susceptible and resistant to schistosoma mansoni infection",2002,"MEMORIAS DO INSTITUTO OSWALDO CRUZ","A_D_primary"
"61805","Nakagawa, Yasushi; Shimogori, Tomomi","diversity of thalamic progenitor cells and postmitotic neurons",2012,"EUROPEAN JOURNAL OF NEUROSCIENCE","A_D_primary"
"61814","Tokunaga, Yumie; Shirouzu, Masamichi; Sugahara, Ryota; Yoshiura, Yasutoshi; Kiryu, Ikunari; Ototake, Mitsuru; Nagasawa, Takahiro; Somamoto, Tomonori; Nakao, Miki","comprehensive validation of t- and b-cell deficiency in rag1-null zebrafish: implication for the robust innate defense mechanisms of teleosts",2017,"SCIENTIFIC REPORTS","A_D_primary"
"61827","Claussen, Maike; Koch, Rafael; Jin, Zhao-Yang; Suter, Beat","functional characterization of drosophila translin and trax",2006,"GENETICS","A_D_primary"
"61840","Banerjee, Tirthankar; Basu, Abhik","active hydrodynamics of synchronization and ordering in moving oscillators",2017,"PHYSICAL REVIEW E","A_D_primary"
"61846","Lander, Arthur D.","pattern, growth, and control",2011,"CELL","A_D_primary"
"61859","ANTIA, R; LEVIN, BR; MAY, RM","within-host population-dynamics and the evolution and maintenance of microparasite virulence",1994,"AMERICAN NATURALIST","A_D_primary"
"61871","Stramer, Brian; Wood, Will","inflammation and wound healing in drosophila",2009,"Methods in Molecular Biology","A_D_primary"
"61874","Mockford, S. W.; Herman, T. B.; Snyder, M.; Wright, J. M.","conservation genetics of blanding's turtle and its application in the identification of evolutionarily significant units",2007,"CONSERVATION GENETICS","A_D_primary"
"61875","Lewis, N; Williams, TD; Chipman, K","functional analysis of xenobiotic response elements (xres) in cyp 1a of the european flounder (platichthys flesus)",2004,"MARINE ENVIRONMENTAL RESEARCH","A_D_primary"
"61877","Pitera, JE; Smith, VV; Thorogood, P; Milla, PJ","coordinated expression of 3 ' hox genes during murine embryonal gut development: an enteric hox code",1999,"GASTROENTEROLOGY","A_D_primary"
"61892","Aruga, J; Ogura, H; Shutoh, F; Ogawa, M; Franke, B; Nagao, S; Mikoshiba, K","locomotor and oculomotor impairment associated with cerebellar dysgenesis in zic3-deficient (bent tail) mutant mice",2004,"EUROPEAN JOURNAL OF NEUROSCIENCE","A_D_primary"
"61893","McKinnell, IW; Makarenkova, H; de Curtis, I; Turmaine, M; Patel, K","epha4, rhob and the molecular development of feather buds are maintained by the integrity of the actin cytoskeleton",2004,"DEVELOPMENTAL BIOLOGY","A_D_primary"
"61895","Lehmann, M; Jiang, C; Ip, YT; Thummel, CS","ap-1, but not nf-kappa b, is required for efficient steroid-triggered cell death in drosophila",2002,"CELL DEATH AND DIFFERENTIATION","A_D_primary"
"61896","Schramm, M; Dudel, J","metabotropic glutamate autoreceptors on nerve terminals of crayfish muscle depress or facilitate release",1997,"NEUROSCIENCE LETTERS","A_D_primary"
"61910","Feller, Kathryn D.; Jordan, Thomas M.; Wilby, David; Roberts, Nicholas W.","selection of the intrinsic polarization properties of animal optical materials creates enhanced structural reflectivity and camouflage",2017,"PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","A_D_primary"
"61916","Aliza, Dwinna; Tey, Chiew-Lian; Ismail, Ida Shazrina; Kuah, Meng-Kiat; Shu-Chien, Alexander Chong; Muhammad, Tengku Sifzizul Tengku","the ribosomal protein l19 mrna is induced by copper exposure in the swordtail fish, xiphophorus helleri",2012,"MOLECULAR BIOLOGY REPORTS","A_D_primary"
"61918","Li, Mingkun; Chen, Su-Shing","the tendency to recreate ancestral cg dinucleotides in the human genome",2011,"BMC EVOLUTIONARY BIOLOGY","A_D_primary"
"61939","Da Silva, Arnaud; Valcu, Mihai; Kempenaers, Bart","light pollution alters the phenology of dawn and dusk singing in common european songbirds",2015,"PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","A_D_primary"
"61961","Cornelissen, JHC; Quested, HM; Gwynn-Jones, D; Van Logtestijn, RSP; De Beus, MAH; Kondratchuk, A; Callaghan, TV; Aerts, R","leaf digestibility and litter decomposability are related in a wide range of subarctic plant species and types",2004,"FUNCTIONAL ECOLOGY","A_D_primary"
"61966","Pitera, JE; Smith, VV; Woolf, AS; Milla, PJ","embryonic gut anomalies in a mouse model of retinoic acid-induced caudal regression syndrome - delayed gut looping, rudimentary cecum, and anorectal anomalies",2001,"AMERICAN JOURNAL OF PATHOLOGY","A_D_primary"
"61969","BOMINAAR, AA; VANDIJKEN, P; DRAIJER, R; VANHAASTERT, PJM","developmental regulation of the inositol 1,4,5-trisphosphate phosphatases in dictyostelium-discoideum",1991,"DIFFERENTIATION","A_D_primary"
"61998","Stoeckle, Mark Y.; Soboleva, Lyubov; Charlop-Powers, Zachary","aquatic environmental dna detects seasonal fish abundance and habitat preference in an urban estuary",2017,"PLOS ONE","A_D_primary"
"62002","Buyukguzel, Ender","effects of eicosanoid biosynthesis inhibitors on selected oxidative stress biomarkers in the midgut of galleria mellonella (lepidoptera: pyralidae) larvae",2014,"JOURNAL OF ENTOMOLOGICAL SCIENCE","A_D_primary"
"62008","Ouchi, M; Ikeda, T; Nakamura, K; Harino, S; Kinoshita, S","a novel relation of fatty acid with age-related macular degeneration",2002,"OPHTHALMOLOGICA","A_D_primary"
"62012","HEIKINHEIMO, K","stage-specific expression of decapentaplegic-vg-related gene-2, gene-4, and gene-6 (bone morphogenetic protein-2, protein-4, and protein-6) during human tooth morphogenesis",1994,"JOURNAL OF DENTAL RESEARCH","A_D_primary"
"62022","Sullivan, Steve J.; Esguerra, Manuel; Wickham, Robert J.; Romero, Gabriel E.; Coyle, Joseph T.; Miller, Robert F.","serine racemase deletion abolishes light-evoked nmda receptor currents in retinal ganglion cells",2011,"JOURNAL OF PHYSIOLOGY-LONDON","A_D_primary"
"62025","Montero, Lilian; Mueller, Nadine; Gallant, Peter","induction of apoptosis by drosophila myc",2008,"GENESIS","A_D_primary"
"62032","Takao, N; Kato, H; Mori, R; Morrison, C; Sonada, E; Sun, XG; Shimizu, H; Yoshioka, K; Takeda, S; Yamamoto, K","disruption of atm in p53-null cells causes multiple functional abnormalities in cellular response to ionizing radiation",1999,"ONCOGENE","A_D_primary"
"62041","Rexer-Huber, Kalinka M. J.; Bishop, Phillip J.; Wharton, David A.","skin ice nucleators and glycerol in the freezing-tolerant frog litoria ewingii",2011,"JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMIC AND ENVIRONMENTAL PHYSIOLOGY","A_D_primary"
"62048","Basanez, MG; Ricardez-Esquinca, J","models for the population biology and control of human onchocerciasis",2001,"TRENDS IN PARASITOLOGY","A_D_primary"
"62052","Huang, Wen; Ren, Chunhua; Li, Hongmei; Huo, Da; Wang, Yanhong; Jiang, Xiao; Tian, Yushun; Luo, Peng; Chen, Ting; Hu, Chaoqun","transcriptomic analyses on muscle tissues of litopenaeus vannamei provide the first profile insight into the response to low temperature stress",2017,"PLOS ONE","A_D_primary"
"62053","Zheng, Liang; Yu, Jianlan; Shi, Huahong; Xia, Liang; Xin, Qi; Zhang, Qiang; Zhao, Heng; Luo, Ji; Jin, Wenhai; Li, Daoji; Zhou, Junliang","quantitative toxicoproteomic analysis of zebrafish embryos exposed to a retinoid x receptor antagonist uvi3003",2015,"JOURNAL OF APPLIED TOXICOLOGY","A_D_primary"
"62059","Niell, CM; Smith, SJ","functional imaging reveals rapid development of visual response properties in the zebrafish tectum",2005,"NEURON","A_D_primary"
"62060","Rourke, BC; Qin, AQ; Haddad, F; Baldwin, KM; Caiozzo, VJ","cloning and sequencing of myosin heavy chain isoform cdnas in golden-mantled ground squirrels: effects of hibernation on mrna expression",2004,"JOURNAL OF APPLIED PHYSIOLOGY","A_D_primary"
"62065","Hirsinger, E; Duprez, D; Jouve, C; Malapert, P; Cooke, J; Pourquie, O","noggin acts downstream of wnt and sonic hedgehog to antagonize bmp4 in avian somite patterning",1997,"DEVELOPMENT","A_D_primary"
"62069","Collings, Clayton K.; Waddell, Peter J.; Anderson, John N.","effects of dna methylation on nucleosome stability",2013,"NUCLEIC ACIDS RESEARCH","A_D_primary"
"62073","Camp, Robert J.; Liles, Melody; Beale, John; Saeidi, Nima; Flynn, Brendan P.; Moore, Elias; Murthy, Shashi K.; Ruberti, Jeffrey W.","molecular mechanochemistry: low force switch slows enzymatic cleavage of human type i collagen monomer",2011,"JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","A_D_primary"
"62083","Maelicke, A; Coban, T; Storch, A; Schrattenholz, A; Pereira, EFR; Albuquerque, EX","allosteric modulation of torpedo nicotinic acetylcholine receptor ion channel activity by noncompetitive agonists",1997,"JOURNAL OF RECEPTOR AND SIGNAL TRANSDUCTION RESEARCH","A_D_primary"
"62089","Bevington, Sarah L.; Cauchy, Pierre; Piper, Jason; Bertrand, Elisabeth; Lalli, Naveen; Jarvis, Rebecca C.; Gilding, Liam Niall; Ott, Sascha; Bonifer, Constanze; Cockerill, Peter N.","inducible chromatin priming is associated with the establishment of immunological memory in t cells",2016,"EMBO JOURNAL","A_D_primary"
"62099","Sismey-Ragatz, Alison E.; Green, Dixy E.; Otto, Nigel J.; Rejzek, Martin; Field, Robert A.; DeAngelis, Paul L.","chemoenzymatic synthesis with distinct pasteurella heparosan synthases - monodisperse polymers and unnatural structures",2007,"JOURNAL OF BIOLOGICAL CHEMISTRY","A_D_primary"
"62104","MARICQ, AV; PECKOL, E; DRISCOLL, M; BARGMANN, CI","mechanosensory signaling in c-elegans mediated by the glr-1 glutamate-receptor",1995,"NATURE","A_D_primary"
"62107","Song, Sen; Li, Donghai; Zhang, Caihong; Jiang, Kaiju; Zhang, Dandan; Chang, Cheng","the complete mitochondrial genome of the color changeable toad-headed agama, phrynocephalus versicolor (reptilia, squamata, agamidae)",2016,"MITOCHONDRIAL DNA PART A","A_D_primary"
"62124","Lamiable, Olivier; Kellenberger, Christine; Kemp, Cordula; Troxler, Laurent; Pelte, Nadege; Boutros, Michael; Marques, Joao Trindade; Daeffler, Laurent; Hoffmann, Jules A.; Roussel, Alain; Imler, Jean-Luc","cytokine diedel and a viral homologue suppress the imd pathway in drosophila",2016,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","A_D_primary"
"62125","Kubinak, Jason L.; Stephens, W. Zac; Soto, Ray; Petersen, Charisse; Chiaro, Tyson; Gogokhia, Lasha; Bell, Rickesha; Ajami, Nadim J.; Petrosino, Joseph F.; Morrison, Linda; Potts, Wayne K.; Jensen, Peter E.; O'Connell, Ryan M.; Round, June L.","mhc variation sculpts individualized microbial communities that control susceptibility to enteric infection",2015,"NATURE COMMUNICATIONS","A_D_primary"
"62128","Shahbazi, Hamed; Jamshidi, Kamal; Monadjemi, Amir Hasan","sensor-based programming of central pattern generators in humanoid robots",2013,"INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS","A_D_primary"
"62130","Yampolsky, Pessah; Pacifici, Pier Giorgio; Witzemann, Veit","differential muscle-driven synaptic remodeling in the neuromuscular junction after denervation",2010,"EUROPEAN JOURNAL OF NEUROSCIENCE","A_D_primary"
"62138","Jaliffa, CO; Saenz, D; Resnik, E; Sarmiento, MIK; Rosenstein, RE","circadian activity of the gabaergic system in the golden hamster retina",2001,"BRAIN RESEARCH","A_D_primary"
"62141","DUDLEY, R","extraordinary flight performance of orchid bees (apidae, euglossini) hovering in heliox (80-percent he/20-percent o-2)",1995,"JOURNAL OF EXPERIMENTAL BIOLOGY","A_D_primary"
"62144","Reynolds, S. C.; Marston, C. G.; Hassani, H.; King, G. C. P.; Bennett, M. R.","environmental hydro-refugia demonstrated by vegetation vigour in the okavango delta, botswana",2016,"SCIENTIFIC REPORTS","A_D_primary"
"62147","Zidek, Laura M.; Ackermann, Tobias; Hartleben, Goetz; Eichwald, Sabrina; Kortman, Gertrud; Kiehntopf, Michael; Leutz, Achim; Sonenberg, Nahum; Wang, Zhao-Qi; von Maltzahn, Julia; Mueller, Christine; Calkhoven, Cornelis F.","deficiency in mtorc1-controlled c/ebp beta-mrna translation improves metabolic health in mice",2015,"EMBO REPORTS","A_D_primary"
"62154","Lovern, Matthew B.","hormones and reproductive cycles in lizards",2011,"HORMONES AND REPRODUCTION OF VERTEBRATES, VOL 3: REPTILES","A_D_primary"
"62161","Wu, QW; Chang, WH; Rickers-Haunerland, J; Higo, T; Haunerland, NH","characterization of a new fatty acid response element that controls the expression of the locust muscle fabp gene",2002,"MOLECULAR AND CELLULAR BIOCHEMISTRY","A_D_primary"
"62164","FITZGERALD, LA; PORINI, G; LICHTSCHEIN, V","management of tupinambis in argentina - history, current status and future perspectives",1994,"INTERCIENCIA","A_D_primary"
"62172","Wilkie, Iain C.; Barbaglio, Alice; Carnevali, M. Daniela Candia","the elusive role of l-glutamate as an echinoderm neurotransmitter: evidence for its involvement in the control of crinoid arm muscles",2013,"ZOOLOGY","A_D_primary"
"62185","Paul, REL; Doerig, C; Brey, PT","erythropoiesis and molecular mechanisms for sexual determination in malaria parasites",2000,"IUBMB LIFE","A_D_primary"
"62198","Ugryumov, M. V.","endocrine functions of brain in adult and developing mammals",2009,"RUSSIAN JOURNAL OF DEVELOPMENTAL BIOLOGY","A_D_primary"
"62201","Spencer, RJ; Thompson, MB","the significance of predation in nest site selection of turtles: an experimental consideration of macro- and microhabitat preferences",2003,"OIKOS","A_D_primary"
"62211","Ferretti, P; Ghosh, S","expression of regeneration-associated cytoskeletal proteins reveals differences and similarities between regenerating organs",1997,"DEVELOPMENTAL DYNAMICS","A_D_primary"
"62226","Kilner, Rebecca M.; Langmore, Naomi E.","cuckoos versus hosts in insects and birds: adaptations, counter-adaptations and outcomes",2011,"BIOLOGICAL REVIEWS","A_D_primary"
"62233","BOKORI, J; FEKETE, S; KADAR, I; ALBERT, M","complex study of the physiological-role of cadmium .2. effect of cadmium load on the cadmium content of eggs",1995,"ACTA VETERINARIA HUNGARICA","A_D_primary"
"62244","PECZELY, P; ELHALAWANI, ME; FORGO, V; HARGITAI, CS; MEZES, M; JANOSI, SZ","the photorefractoriness in domestic goose - effect of gonads and thyroid on the development of postbreeding prolactinemia",1993,"ACTA BIOLOGICA HUNGARICA","A_D_primary"
"62251","Pohja-Mykra, Mari","felony or act of justice? - illegal killing of large carnivores as defiance of authorities",2016,"JOURNAL OF RURAL STUDIES","A_D_primary"
"62262","Saunders, MC; Sullivan, TJ; Nash, BL; Tonnessen, KA; Miller, BJ","a knowledge-based approach for classifying lake water chemistry",2005,"KNOWLEDGE-BASED SYSTEMS","A_D_primary"
"62272","Nguyen, CV; Smulikowska, S; Mieczkowska, A","effect of linseed and rapeseed or linseed and rapeseed oil on performance, slaughter yield and fatty acid deposition in edible parts of the carcass in broiler chickens",2003,"JOURNAL OF ANIMAL AND FEED SCIENCES","A_D_primary"
"62273","Bayomy, MFF; Shalan, AG; Bradshaw, SD; Withers, PC; Stewart, T; Thompson, G","water content, body weight and acid mucopolysaccharides, hyaluronidase and beta-glucuronidase in response to aestivation in australian desert frogs",2002,"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR AND INTEGRATIVE PHYSIOLOGY","A_D_primary"
"62275","Kotze, D. Johan; Brandmayr, Pietro; Casale, Achille; Dauffy-Richard, Emmanuelle; Dekoninck, Wouter; Koivula, Matti J.; Lovei, Gabor L.; Mossakowski, Dietrich; Noordijk, Jinze; Paarmann, Wilfried; Pizzolotto, Roberto; Saska, Pavel; Schwerk, Axel; Serrano, Jose; Szyszko, Jan; Taboada, Angela; Turin, Hans; Venn, Stephen; Vermeulen, Rikjan; Zetto, Tullia","forty years of carabid beetle research in europe - from taxonomy, biology, ecology and population studies to bioindication, habitat assessment and conservation",2011,"ZOOKEYS","A_D_primary"
"62279","Fenelon, Jane C.; Shaw, Geoffrey; Frankenberg, Stephen R.; Murphy, Bruce D.; Renfree, Marilyn B.","embryo arrest and reactivation: potential candidates controlling embryonic diapause in the tammar wallaby and mink",2017,"BIOLOGY OF REPRODUCTION","A_D_primary"
"62286","Henuk, YL; Dingle, JG","practical and economic advantages of choice feeding systems for laying poultry",2002,"WORLDS POULTRY SCIENCE JOURNAL","A_D_primary"
"62292","Gamelon, Marlene; Gaillard, Jean-Michel; Gimenez, Olivier; Coulson, Tim; Tuljapurkar, Shripad; Baubet, Eric","linking demographic responses and life history tactics from longitudinal data in mammals",2016,"OIKOS","A_D_primary"
"62300","Lanctot, C.; Melvin, S. D.; Leusch, F. D. L.; Wilson, S.; Fabbro, L.","locomotor and behavioural responses of empire gudgeons (hypseleotris compressa) exposed to coal mine wastewater",2016,"CHEMOSPHERE","A_D_primary"
"62312","Corner, LAL; Buddle, BM; Pfeiffer, DU; Morris, RS","vaccination of the brushtail possum (trichosurus vulpecula) against mycobacterium bovis infection with bacille calmette-guerin: the response to multiple doses",2002,"VETERINARY MICROBIOLOGY","A_D_primary"
"62317","Cetas, Elijah R.; Yasue, Mai","a systematic review of motivational values and conservation success in and around protected areas",2017,"CONSERVATION BIOLOGY","A_D_primary"
"62321","Berggoetz, M.; Schmid, M.; Ston, D.; Wyss, V.; Chevillon, C.; Pretorius, A. -M.; Gern, L.","tick-borne pathogens in the blood of wild and domestic ungulates in south africa: interplay of game and livestock",2014,"TICKS AND TICK-BORNE DISEASES","A_D_primary"
"62324","Asare, Rebecca A.; Kyei, Andrew; Mason, John J.","the community resource management area mechanism: a strategy to manage african forest resources for redd",2013,"PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","A_D_primary"
"62342","Snoeijs, T; Dauwe, T; Pinxten, R; Darras, VM; Arckens, L; Eens, M","the combined effect of lead exposure and high or low dietary calcium on health and immunocompetence in the zebra finch (taeniopygia guttata)",2005,"ENVIRONMENTAL POLLUTION","A_D_primary"
"62355","Goetz, Sabine; Read, Fiona L.; Ferreira, Marisa; Martinez Portela, Julio; Begona Santos, Maria; Vingada, Jose; Siebert, Ursula; Marcalo, Ana; Santos, Jorge; Araujo, Helder; Monteiro, Silvia; Caldas, Mara; Riera, Marcos; Pierce, Graham J.","cetacean occurrence, habitat preferences and potential for cetacean-fishery interactions in iberian atlantic waters: results from cooperative research involving local stakeholders",2015,"AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS","A_D_primary"
"62356","Willis, K; Horning, M; Rosen, DAS; Trites, AW","spatial variation of heat flux in steller sea lions: evidence for consistent avenues of heat exchange along the body trunk",2005,"JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY","A_D_primary"
"62360","Johansson, Orjan; McCarthy, Tom; Samelius, Gustaf; Andren, Henrik; Tumursukh, Lkhagvasumberel; Mishra, Charudutt","snow leopard predation in a livestock dominated landscape in mongolia",2015,"BIOLOGICAL CONSERVATION","A_D_primary"
"62364","Sridhara, Sachin; Edgaonkar, Advait; Kumar, Ajith","understorey structure and refuges from predators influence habitat use by a small ungulate, the indian chevrotain (moschiola indica) in western ghats, india",2013,"ECOLOGICAL RESEARCH","A_D_primary"
"62372","REECE, PE; NICHOLS, JT; BRUMMER, JE; ENGEL, RK; ESKRIDGE, KM","harvest date and fertilizer effects on native and interseeded wetland meadows",1994,"JOURNAL OF RANGE MANAGEMENT","A_D_primary"
"62402","Ryan, Amy M.; Hauber, Mark E.","group compositional changes impact the social and feeding behaviors of captive hamadryas baboons (papio hamadryas hamadryas)",2016,"ZOO BIOLOGY","A_D_primary"
"62413","Hannah, Lee; Roehrdanz, Patrick R.; Ikegami, Makihiko; Shepard, Anderson V.; Shaw, M. Rebecca; Tabor, Gary; Zhi, Lu; Marquet, Pablo A.; Hijmans, Robert J.","climate change, wine, and conservation",2013,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","A_D_primary"
"62419","Meert, Danielle R.; Hester, Mark W.","response of a louisiana oligohaline marsh plant community to nutrient availability and disturbance",2009,"JOURNAL OF COASTAL RESEARCH","A_D_primary"
"62423","Haxton, Tim J.; Findlay, C. Scott; Threader, R. W.","predictive value of a lake sturgeon habitat suitability model",2008,"NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT","A_D_primary"
"62424","Pienkowski, MW","conservation of biodiversity by supporting high-nature-value farming systems",1999,"A GLANCE FROM THE VII INTERNATIONAL CONGRESS OF ECOLOGY","A_D_primary"
"62430","Beresford, N. A.; Fesenko, S.; Konoplev, A.; Skuterud, L.; Smith, J. T.; Voigt, G.","thirty years after the chernobyl accident: what lessons have we learnt?",2016,"JOURNAL OF ENVIRONMENTAL RADIOACTIVITY","A_D_primary"
"62452","ERNEST, KA","resistance of creosotebush to mammalian herbivory - temporal consistency and browsing-induced changes",1994,"ECOLOGY","A_D_primary"
"62459","Lorenzi, Varenka; Choe, Ree; Schlenk, Daniel","effects of environmental exposure to diazepam on the reproductive behavior of fathead minnow, <it><bold>pimephales promelas</it></bold>",2016,"ENVIRONMENTAL TOXICOLOGY","A_D_primary"
"62476","Cooley, Hilary S.; Wielgus, Robert B.; Koehler, Gary M.; Robinson, Hugh S.; Maletzke, Benjamin T.","does hunting regulate cougar populations? a test of the compensatory mortality hypothesis",2009,"ECOLOGY","A_D_primary"
"62483","Dennis, Peter","sensitivity of upland arthropod diversity to livestock grazing, vegetation structure and landform",2003,"JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT","A_D_primary"
"62484","Newing, H","bushmeat hunting and management: implications of duiker ecology and interspecific competition",2001,"BIODIVERSITY AND CONSERVATION","A_D_primary"
"62511","POIANI, KA; JOHNSON, WC","a spatial simulation-model of hydrology and vegetation dynamics in semi-permanent prairie wetlands",1993,"ECOLOGICAL APPLICATIONS","A_D_primary"
"62512","Hope, Ben","short-term response of the long-nosed bandicoot, perameles nasuta, and the southern brown bandicoot, isoodon obesulus obesulus, to low-intensity prescribed fire in heathland vegetation",2012,"WILDLIFE RESEARCH","A_D_primary"
"62515","du Plessis, Engelina; Saayman, Melville; van der Merwe, Annari","explore changes in the aspects fundamental to the competitiveness of south africa as a preferred tourist destination",2017,"SOUTH AFRICAN JOURNAL OF ECONOMIC AND MANAGEMENT SCIENCES","A_D_primary"
"62521","Dana, Elias D.; Jeschke, Jonathan M.; Garcia-de-Lomas, Juan","decision tools for managing biological invasions: existing biases and future needs",2014,"ORYX","A_D_primary"
"62524","Brown, Tanya M.; Kuzyk, Zou Zou A.; Stow, Jason P.; Burgess, Neil M.; Solomon, Steve M.; Sheldon, Tom A.; Reimery, Ken J.","effects-based marine ecological risk assessment at a polychlorinated biphenyl-contaminated site in saglek, labrador, canada",2013,"ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","A_D_primary"
"62533","Leffers, H; Navarro, VM; Nielsen, JE; Mayen, A; Pinilla, L; Dalgaard, M; Malagona, MM; Castano, JP; Skakkebaek, NE; Aguilar, E; Tena-Sempere, M","increased expression of alpha- and beta-globin rnrnas at the pituitary following exposure to estrogen during the critical period of neonatal sex differentiation in the rat",2006,"JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY","A_D_primary"
"62534","Chu, C; Mandrak, NE; Minns, CK","potential impacts of climate change on the distributions of several common and rare freshwater fishes in canada",2005,"DIVERSITY AND DISTRIBUTIONS","A_D_primary"
"62537","Denslow, ND; Bowman, CJ; Ferguson, RJ; Lee, HS; Hemmer, MJ; Folmar, LC","induction of gene expression in sheepshead minnows (cyprinodon variegatus) treated with 17 beta-estradiol, diethylstilbestrol, or ethinylestradiol: the use of mrna fingerprints as an indicator of gene regulation",2001,"GENERAL AND COMPARATIVE ENDOCRINOLOGY","A_D_primary"
